Activity_Period,Operating_Airline,Operating_Airline_IATA_Code,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_Aircraft_Type,Aircraft_Body_Type,Aircraft_Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight
3/1/14,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,3,1256622
3/1/14,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A340,300,22,9196000
3/1/14,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,62,34348000
3/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1464,68808000
3/1/14,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,59,2773000
3/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,943,63181000
3/1/14,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,157,10519000
3/1/14,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,4,300400
3/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,120,1678,43292400
3/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,300,253,28842000
3/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,948,121344000
3/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,2,288000
3/1/14,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,21,2713200
3/1/14,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,5,731200
3/1/14,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,31,12985218
3/1/14,Swissport USA,,Swissport USA,,Domestic,US,Passenger,Narrow Body,Boeing,B757,200,1,198000
3/1/14,Swissport USA,,Swissport USA,,Domestic,US,Passenger,Wide Body,Boeing,B767,300,1,319999
3/1/14,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,10,1375000
3/1/14,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,34,4834800
3/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,179,25435900
3/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,257,44075500
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,161,20801200
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,647,94603200
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B737,800,13,1901900
3/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B737,800,20,2926000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,597,93588100
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B737,900,1,147300
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B737,900ER,5,786500
3/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B737,900ER,35,5465500
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B747,422,3,1890000
3/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B747,422,176,110880000
3/1/14,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B747,422,30,18900000
3/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B747,422,29,18270000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,993,196614000
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B757,-,1,198000
3/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B757,-,1,198000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,300,304,68096000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,322,3,960000
3/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B767,322,29,9280000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,400,37,12950000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222,53,23585000
3/1/14,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B777,222,1,460000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222B,5,2300000
3/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B777,222B,5,2300000
3/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B777,222B,30,13800000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B787,8,30,11400000
3/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B787,8,31,11780000
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,545,75046500
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,30,4131000
3/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,33,4544100
3/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,691,98260200
3/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,48,6825600
3/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,119,16921800
3/1/14,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,375,51670875
3/1/14,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,2,275578
3/1/14,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1019,145190778
3/1/14,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,39,5545722
3/1/14,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B747,400,31,19530000
4/1/14,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B767,-,44,12056000
4/1/14,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A330,200,21,8379608
4/1/14,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B737,700,100,12800000
4/1/14,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,112,1,137800
4/1/14,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,39,5245500
4/1/14,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,84,11944800
4/1/14,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,21,2986200
4/1/14,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,190,86,8342000
4/1/14,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,30,21,546000
4/1/14,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,30,16620000
4/1/14,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A380,800,29,24682770
4/1/14,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B747,400,12,7560000
4/1/14,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B777,200,18,8460000
4/1/14,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,30,3840000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,400,225,27225000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,400,26,3146000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,74,9560800
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,72,10368000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,800,6,864000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,13,1901900
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,900,9,1316700
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,900ER,20,3146000
4/1/14,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,900ER,15,2359500
4/1/14,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,30,16620000
4/1/14,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,595,85680000
4/1/14,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,103,20394000
4/1/14,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B767,300,84,26040000
4/1/14,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B777,-,3,1380000
4/1/14,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,87,14920500
4/1/14,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,1900C,-,21,338100
4/1/14,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,-,24,261600
4/1/14,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B747,400F,26,17092000
4/1/14,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B777,200ER,30,13800000
4/1/14,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B747,400,60,37800000
4/1/14,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B747,400,30,18900000
4/1/14,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,30,16590000
4/1/14,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B747,400,30,18900000
4/1/14,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B747,400F,26,17316000
4/1/14,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A330,200,30,12036000
4/1/14,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,175,693,52098354
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,54,7900200
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,112,17617600
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,316,62568000
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B757,300,3,672000
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B767,300,114,33630000
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B767,300ER,9,2880000
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B767,400,3,1050000
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,114,3,403443
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,200,47,6683306
4/1/14,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,-,2,284000
4/1/14,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B747,400F,9,5868000
4/1/14,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,52,28808000
4/1/14,Emirates ,EK,Emirates ,EK,International,Middle East,Passenger,Wide Body,Boeing,B777,300ER,30,16619970
4/1/14,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A300,60,6,1852200
4/1/14,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,20,12,3201400
4/1/14,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,30,4,1093600
4/1/14,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,10,14,5243000
4/1/14,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,79,10625500
4/1/14,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,36,5119128
4/1/14,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A330,200,30,12030000
4/1/14,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Passenger,Turbo Prop,DeHavilland,DH8,400,74,4569500
4/1/14,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B787,8,30,11400000
4/1/14,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,349,49627800
4/1/14,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B747,400,30,18861600
4/1/14,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B747,8F,30,22890000
4/1/14,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B777,200,28,12880000
4/1/14,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,2,1108000
4/1/14,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,B747,430,27,17010000
4/1/14,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,27,15417000
4/1/14,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,B747,8F,26,19838000
4/1/14,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B747,400,30,18900000
4/1/14,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A340,300,25,10450000
4/1/14,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,60,33240000
4/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1270,59690000
4/1/14,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,59,2773000
4/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,804,53868000
4/1/14,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,148,9916000
4/1/14,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,3,225300
4/1/14,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,120,1602,41331600
4/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,300,306,34884000
4/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,500,1,110000
4/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,911,116608000
4/1/14,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,7,1008000
4/1/14,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,25,3230000
4/1/14,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,8,1169200
4/1/14,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,30,12566340
4/1/14,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,13,1787500
4/1/14,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,30,4266000
4/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Boeing,B757,200,1,198000
4/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,1,137800
4/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,179,25435900
4/1/14,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,269,46133500
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,42,5426400
4/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B737,700,4,516800
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B737,700,1,129200
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,871,127381300
4/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B737,800,2,292600
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B737,800,4,580600
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,772,120115600
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B737,900ER,27,4207100
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B747,422,2,1260000
4/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B747,422,181,114030000
4/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B747,422,35,22050000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,932,184536000
4/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B757,-,1,198000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,300,222,49728000
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Wide Body,Boeing,B757,300,1,224000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,322,3,960000
4/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B767,322,29,9280000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,400,25,8750000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222,64,28480000
4/1/14,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B777,222,30,13800000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222B,7,3220000
4/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B777,222B,58,26680000
4/1/14,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B777,222B,48,22080000
4/1/14,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B787,8,1,380000
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,635,87439500
4/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,43,5921100
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,29,3993300
4/1/14,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,753,107076600
4/1/14,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,40,5688000
4/1/14,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,102,14504400
4/1/14,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,389,53599921
4/1/14,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1035,147479174
4/1/14,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,37,5264633
4/1/14,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B747,400,30,18900000
4/1/14,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,700,8,1033600
5/1/14,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B767,-,42,11490000
5/1/14,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Passenger,Wide Body,Airbus,A330,200,21,8379608
